TABLE_NAME	COLUMN_NAME	COLUMN_TYPE	IS_NULLABLE	COLUMN_DEFAULT	COLUMN_COMMENT
AI_GENERATION_HISTORY	ID	bigint	NO	NULL	
AI_GENERATION_HISTORY	TABLE_NAME	varchar(100)	NO	NULL	
AI_GENERATION_HISTORY	DOMAIN	varchar(100)	NO	NULL	
AI_GENERATION_HISTORY	PACKAGE_NAME	varchar(200)	YES	NULL	
AI_GENERATION_HISTORY	OUTPUT_PATH	varchar(500)	YES	NULL	
AI_GENERATION_HISTORY	GENERATED_FILES	text	YES	NULL	
AI_GENERATION_HISTORY	CREATED_AT	datetime	YES	CURRENT_TIMESTAMP	
COMTCADMINISTCODE	ADMINIST_ZONE_SE	char(1)	NO	NULL	행정구역구분
COMTCADMINISTCODE	ADMINIST_ZONE_CODE	varchar(10)	NO	NULL	행정구역코드
COMTCADMINISTCODE	USE_AT	char(1)	NO	NULL	사용여부
COMTCADMINISTCODE	ADMINIST_ZONE_NM	varchar(60)	YES	NULL	행정구역명
COMTCADMINISTCODE	UPPER_ADMINIST_ZONE_CODE	varchar(10)	YES	NULL	상위행정구역코드
COMTCADMINISTCODE	CREAT_DE	char(20)	YES	NULL	생성일
COMTCADMINISTCODE	ABL_DE	char(20)	YES	NULL	폐지일
COMTCADMINISTCODE	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTCADMINISTCODE	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTCADMINISTCODE	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTCADMINISTCODE	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTCADMINISTCODERECPTNLOG	OCCRRNC_DE	char(20)	NO	NULL	발생일
COMTCADMINISTCODERECPTNLOG	ADMINIST_ZONE_SE	char(1)	NO	NULL	행정구역구분
COMTCADMINISTCODERECPTNLOG	ADMINIST_ZONE_CODE	varchar(10)	NO	NULL	행정구역코드
COMTCADMINISTCODERECPTNLOG	OPERT_SN	decimal(10,0)	NO	NULL	작업일련번호
COMTCADMINISTCODERECPTNLOG	CHANGE_SE_CODE	varchar(2)	YES	NULL	변경구분코드
COMTCADMINISTCODERECPTNLOG	PROCESS_SE	varchar(2)	YES	NULL	처리구분
COMTCADMINISTCODERECPTNLOG	ADMINIST_ZONE_NM	varchar(60)	YES	NULL	행정구역명
COMTCADMINISTCODERECPTNLOG	LOWEST_ADMINIST_ZONE_NM	varchar(60)	YES	NULL	최하위행정구역명
COMTCADMINISTCODERECPTNLOG	CTPRVN_CODE	varchar(2)	YES	NULL	시도코드
COMTCADMINISTCODERECPTNLOG	SIGNGU_CODE	varchar(3)	YES	NULL	시군구코드
COMTCADMINISTCODERECPTNLOG	EMD_CODE	varchar(3)	YES	NULL	읍면동코드
COMTCADMINISTCODERECPTNLOG	LI_CODE	varchar(2)	YES	NULL	리코드
COMTCADMINISTCODERECPTNLOG	CREAT_DE	char(20)	YES	NULL	생성일
COMTCADMINISTCODERECPTNLOG	ABL_DE	char(20)	YES	NULL	폐지일
COMTCADMINISTCODERECPTNLOG	ABL_ENNC	char(1)	YES	NULL	폐지유무
COMTCADMINISTCODERECPTNLOG	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTCADMINISTCODERECPTNLOG	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTCADMINISTCODERECPTNLOG	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTCADMINISTCODERECPTNLOG	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTCCMMNCLCODE	CL_CODE	char(3)	NO	NULL	분류코드
COMTCCMMNCLCODE	CL_CODE_NM	varchar(60)	YES	NULL	분류코드명
COMTCCMMNCLCODE	CL_CODE_DC	varchar(200)	YES	NULL	분류코드설명
COMTCCMMNCLCODE	USE_AT	char(1)	YES	NULL	사용여부
COMTCCMMNCLCODE	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTCCMMNCLCODE	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTCCMMNCLCODE	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTCCMMNCLCODE	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTCCMMNCODE	CODE_ID	varchar(6)	NO	NULL	코드ID
COMTCCMMNCODE	CODE_ID_NM	varchar(60)	YES	NULL	코드ID명
COMTCCMMNCODE	CODE_ID_DC	varchar(200)	YES	NULL	코드ID설명
COMTCCMMNCODE	USE_AT	char(1)	YES	NULL	사용여부
COMTCCMMNCODE	CL_CODE	char(3)	YES	NULL	분류코드
COMTCCMMNCODE	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTCCMMNCODE	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTCCMMNCODE	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTCCMMNCODE	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTCCMMNDETAILCODE	CODE_ID	varchar(6)	NO	NULL	코드ID
COMTCCMMNDETAILCODE	CODE	varchar(15)	NO	NULL	코드
COMTCCMMNDETAILCODE	CODE_NM	varchar(60)	YES	NULL	코드명
COMTCCMMNDETAILCODE	CODE_DC	varchar(200)	YES	NULL	코드설명
COMTCCMMNDETAILCODE	USE_AT	char(1)	YES	NULL	사용여부
COMTCCMMNDETAILCODE	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTCCMMNDETAILCODE	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTCCMMNDETAILCODE	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTCCMMNDETAILCODE	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTCZIP	ZIP	varchar(6)	NO	NULL	우편번호
COMTCZIP	SN	decimal(10,0)	NO	0	일련번호
COMTCZIP	CTPRVN_NM	varchar(20)	YES	NULL	시도명
COMTCZIP	SIGNGU_NM	varchar(20)	YES	NULL	시군구명
COMTCZIP	EMD_NM	varchar(60)	YES	NULL	읍면동명
COMTCZIP	LI_BULD_NM	varchar(60)	YES	NULL	리건물명
COMTCZIP	LNBR_DONG_HO	varchar(20)	YES	NULL	번지동호
COMTCZIP	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTCZIP	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTCZIP	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTCZIP	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTECOPSEQ	TABLE_NAME	varchar(20)	NO		테이블명
COMTECOPSEQ	NEXT_ID	decimal(30,0)	YES	NULL	다음아이디
COMTHCONFMHISTORY	CONFM_NO	decimal(8,0)	NO	NULL	승인번호
COMTHCONFMHISTORY	CONFM_RQESTER_ID	varchar(20)	NO	NULL	승인요청자ID
COMTHCONFMHISTORY	CONFMER_ID	varchar(20)	YES	NULL	승인자ID
COMTHCONFMHISTORY	CONFM_DE	char(20)	YES	NULL	승인일
COMTHCONFMHISTORY	CONFM_TY_CODE	char(4)	NO	NULL	승인유형코드
COMTHCONFMHISTORY	CONFM_STTUS_CODE	char(4)	NO	NULL	승인상태코드
COMTHCONFMHISTORY	OPERT_TY_CODE	char(4)	YES	NULL	작업유형코드
COMTHCONFMHISTORY	OPERT_ID	varchar(20)	YES	NULL	작업ID
COMTHCONFMHISTORY	TRGET_JOB_TY_CODE	char(3)	YES	NULL	대상업무유형코드
COMTHCONFMHISTORY	TRGET_JOB_ID	char(20)	YES	NULL	대상업무ID
COMTHDBMNTRNGLOGINFO	DATA_SOURC_NM	varchar(60)	NO	NULL	데이터소스명
COMTHDBMNTRNGLOGINFO	SERVER_NM	varchar(60)	YES	NULL	서버명
COMTHDBMNTRNGLOGINFO	DBMS_KND	varchar(2)	YES	NULL	DBMS종류
COMTHDBMNTRNGLOGINFO	CECK_SQL	varchar(250)	YES	NULL	체크SQL
COMTHDBMNTRNGLOGINFO	MNGR_NM	varchar(60)	YES	NULL	관리자명
COMTHDBMNTRNGLOGINFO	MNGR_EMAIL_ADRES	varchar(50)	YES	NULL	관리자이메일주소
COMTHDBMNTRNGLOGINFO	MNTRNG_STTUS	char(2)	YES	NULL	모니터링상태
COMTHDBMNTRNGLOGINFO	LOG_INFO	varchar(2000)	YES	NULL	로그정보
COMTHDBMNTRNGLOGINFO	CREAT_DT	datetime	YES	NULL	생성일시
COMTHDBMNTRNGLOGINFO	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTHDBMNTRNGLOGINFO	FRST_REGIST_PNTTM	datetime	NO	NULL	최초등록시점
COMTHDBMNTRNGLOGINFO	LAST_UPDT_PNTTM	datetime	NO	NULL	최종수정시점
COMTHDBMNTRNGLOGINFO	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTHDBMNTRNGLOGINFO	LOG_ID	char(20)	NO		로그ID
COMTHEMAILDSPTCHMANAGE	MSSAGE_ID	varchar(20)	NO		메시지ID
COMTHEMAILDSPTCHMANAGE	EMAIL_CN	mediumtext	YES	NULL	이메일내용
COMTHEMAILDSPTCHMANAGE	SNDR	varchar(50)	NO	NULL	발신자
COMTHEMAILDSPTCHMANAGE	RCVER	varchar(50)	NO	NULL	수신자
COMTHEMAILDSPTCHMANAGE	SJ	varchar(60)	NO	NULL	제목
COMTHEMAILDSPTCHMANAGE	SNDNG_RESULT_CODE	char(1)	YES	NULL	발송결과코드
COMTHEMAILDSPTCHMANAGE	DSPTCH_DT	char(20)	NO	NULL	발신일시
COMTHEMAILDSPTCHMANAGE	ATCH_FILE_ID	char(20)	YES	NULL	첨부파일ID
COMTHEMPLYRINFOCHANGEDTLS	EMPLYR_ID	varchar(20)	NO	NULL	업무사용자ID
COMTHEMPLYRINFOCHANGEDTLS	CHANGE_DE	char(20)	NO		변경일
COMTHEMPLYRINFOCHANGEDTLS	ORGNZT_ID	char(20)	YES	NULL	조직ID
COMTHEMPLYRINFOCHANGEDTLS	GROUP_ID	char(20)	YES	NULL	그룹ID
COMTHEMPLYRINFOCHANGEDTLS	EMPL_NO	varchar(20)	YES	NULL	사원번호
COMTHEMPLYRINFOCHANGEDTLS	SEXDSTN_CODE	char(1)	YES	NULL	성별코드
COMTHEMPLYRINFOCHANGEDTLS	BRTHDY	char(20)	YES	NULL	생일
COMTHEMPLYRINFOCHANGEDTLS	FXNUM	varchar(20)	YES	NULL	팩스번호
COMTHEMPLYRINFOCHANGEDTLS	HOUSE_ADRES	varchar(100)	YES	NULL	주택주소
COMTHEMPLYRINFOCHANGEDTLS	HOUSE_END_TELNO	varchar(4)	YES	NULL	주택끝전화번호
COMTHEMPLYRINFOCHANGEDTLS	AREA_NO	varchar(4)	YES	NULL	지역번호
COMTHEMPLYRINFOCHANGEDTLS	DETAIL_ADRES	varchar(100)	YES	NULL	상세주소
COMTHEMPLYRINFOCHANGEDTLS	ZIP	varchar(6)	YES	NULL	우편번호
COMTHEMPLYRINFOCHANGEDTLS	OFFM_TELNO	varchar(20)	YES	NULL	사무실전화번호
COMTHEMPLYRINFOCHANGEDTLS	MBTLNUM	varchar(20)	YES	NULL	이동전화번호
COMTHEMPLYRINFOCHANGEDTLS	EMAIL_ADRES	varchar(50)	YES	NULL	이메일주소
COMTHEMPLYRINFOCHANGEDTLS	HOUSE_MIDDLE_TELNO	varchar(4)	YES	NULL	주택중간전화번호
COMTHEMPLYRINFOCHANGEDTLS	PSTINST_CODE	char(8)	YES	NULL	소속기관코드
COMTHEMPLYRINFOCHANGEDTLS	EMPLYR_STTUS_CODE	char(1)	YES	NULL	사용자상태코드
COMTHEMPLYRINFOCHANGEDTLS	ESNTL_ID	char(20)	YES	NULL	고유ID
COMTHHTTPMONLOGINFO	SYS_ID	varchar(20)	NO	NULL	시스템ID
COMTHHTTPMONLOGINFO	SITE_URL	varchar(100)	YES	NULL	사이트URL
COMTHHTTPMONLOGINFO	WEBSVC_KND	varchar(10)	YES	NULL	웹서비스종류
COMTHHTTPMONLOGINFO	HTTP_STTUS_CODE	varchar(3)	YES	NULL	HTTP상태코드
COMTHHTTPMONLOGINFO	CREAT_DT	datetime	YES	NULL	생성일시
COMTHHTTPMONLOGINFO	LOG_INFO	varchar(2000)	YES	NULL	로그정보
COMTHHTTPMONLOGINFO	MNGR_NM	varchar(60)	YES	NULL	관리자명
COMTHHTTPMONLOGINFO	MNGR_EMAIL_ADRES	varchar(50)	YES	NULL	관리자이메일주소
COMTHHTTPMONLOGINFO	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTHHTTPMONLOGINFO	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTHHTTPMONLOGINFO	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTHHTTPMONLOGINFO	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTHHTTPMONLOGINFO	LOG_ID	char(20)	NO		로그ID
COMTHPROGRMCHANGEDTLS	PROGRM_FILE_NM	varchar(60)	NO	NULL	프로그램파일명
COMTHPROGRMCHANGEDTLS	REQUST_NO	decimal(10,0)	NO	0	요청번호
COMTHPROGRMCHANGEDTLS	RQESTER_ID	varchar(20)	NO	NULL	요청자ID
COMTHPROGRMCHANGEDTLS	CHANGE_REQUST_CN	varchar(1000)	YES	NULL	변경요청내용
COMTHPROGRMCHANGEDTLS	REQUST_PROCESS_CN	mediumtext	YES	NULL	요청처리내용
COMTHPROGRMCHANGEDTLS	OPETR_ID	varchar(20)	YES	NULL	처리자ID
COMTHPROGRMCHANGEDTLS	PROCESS_STTUS_CODE	varchar(15)	NO	NULL	처리상태코드
COMTHPROGRMCHANGEDTLS	PROCESS_DE	char(20)	YES	NULL	처리일
COMTHPROGRMCHANGEDTLS	RQESTDE	char(20)	YES	NULL	요청일
COMTHPROGRMCHANGEDTLS	REQUST_SJ	varchar(60)	NO	NULL	요청제목
COMTHSYSHIST	HIST_ID	char(20)	NO	NULL	이력ID
COMTHSYSHIST	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTHSYSHIST	FRST_REGISTER_ID	varchar(20)	NO	NULL	최초등록자ID
COMTHSYSHIST	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTHSYSHIST	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTHSYSHIST	HIST_SE_CODE	char(6)	NO	NULL	이력구분코드
COMTHSYSHIST	HIST_CN	varchar(2500)	NO	NULL	이력내용
COMTHSYSHIST	SYS_NM	varchar(255)	NO	NULL	시스템명
COMTHSYSHIST	ATCH_FILE_ID	char(20)	YES	NULL	첨부파일ID
COMTHTRSMRCVMNTRNGLOGINFO	LOG_ID	char(20)	NO	NULL	로그ID
COMTHTRSMRCVMNTRNGLOGINFO	CNTC_ID	char(8)	NO	NULL	연계ID
COMTHTRSMRCVMNTRNGLOGINFO	TEST_CLASS_NM	varchar(255)	YES	NULL	테스트클래스명
COMTHTRSMRCVMNTRNGLOGINFO	MNGR_NM	varchar(60)	YES	NULL	관리자명
COMTHTRSMRCVMNTRNGLOGINFO	MNGR_EMAIL_ADRES	varchar(50)	YES	NULL	관리자이메일주소
COMTHTRSMRCVMNTRNGLOGINFO	MNTRNG_STTUS	char(2)	YES	NULL	모니터링상태
COMTHTRSMRCVMNTRNGLOGINFO	LOG_INFO	varchar(2000)	YES	NULL	로그정보
COMTHTRSMRCVMNTRNGLOGINFO	CREAT_DT	datetime	YES	NULL	생성일시
COMTHTRSMRCVMNTRNGLOGINFO	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTHTRSMRCVMNTRNGLOGINFO	FRST_REGIST_PNTTM	datetime	NO	NULL	최초등록시점
COMTHTRSMRCVMNTRNGLOGINFO	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTHTRSMRCVMNTRNGLOGINFO	LAST_UPDT_PNTTM	datetime	NO	NULL	최종수정시점
COMTNADBK	EMPLYR_ID	varchar(20)	YES	NULL	업무사용자ID
COMTNADBK	NCRD_ID	char(20)	YES	NULL	명함ID
COMTNADBK	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNADBK	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNADBK	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNADBK	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNADBK	ADBK_CONSTNT_ID	char(20)	NO	NULL	주소록구성원ID
COMTNADBK	NM	varchar(50)	YES	NULL	이름
COMTNADBK	EMAIL_ADRES	varchar(50)	YES	NULL	이메일주소
COMTNADBK	MBTLNUM	varchar(20)	YES	NULL	이동전화번호
COMTNADBK	FXNUM	varchar(20)	YES	NULL	팩스번호
COMTNADBK	OFFM_TELNO	varchar(20)	YES	NULL	사무실전화번호
COMTNADBK	HOUSE_TELNO	varchar(20)	YES	NULL	주택전화번호
COMTNADBK	ADBK_ID	char(20)	NO	NULL	주소록ID
COMTNADBKMANAGE	ADBK_ID	char(20)	NO	NULL	주소록ID
COMTNADBKMANAGE	ADBK_NM	varchar(50)	NO	NULL	주소록명
COMTNADBKMANAGE	OTHBC_SCOPE	varchar(20)	NO	NULL	공개범위
COMTNADBKMANAGE	USE_AT	char(1)	NO	NULL	사용여부
COMTNADBKMANAGE	WRTER_ID	varchar(20)	YES	NULL	작성자ID
COMTNADBKMANAGE	TRGET_ORGNZT_ID	char(20)	YES	NULL	대상조직ID
COMTNADBKMANAGE	FRST_REGIST_PNTTM	datetime	NO	NULL	최초등록시점
COMTNADBKMANAGE	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNADBKMANAGE	FRST_REGISTER_ID	varchar(20)	NO	NULL	최초등록자ID
COMTNADBKMANAGE	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNADMINISTRATIONWORD	ADMINIST_WORD_ID	char(20)	NO		행정용어ID
COMTNADMINISTRATIONWORD	ADMINIST_WORD_NM	varchar(255)	YES	NULL	행정용어명
COMTNADMINISTRATIONWORD	ADMINIST_WORD_ENG_NM	varchar(255)	YES	NULL	행정용어영문명
COMTNADMINISTRATIONWORD	ADMINIST_WORD_ABRV_NM	varchar(255)	YES	NULL	행정용어약어명
COMTNADMINISTRATIONWORD	THEMA_RELM	varchar(255)	YES	NULL	주제영역
COMTNADMINISTRATIONWORD	WORD_SE	varchar(255)	YES	NULL	용어구분
COMTNADMINISTRATIONWORD	RELATE_STD_WORD	varchar(255)	YES	NULL	관계표준용어
COMTNADMINISTRATIONWORD	ADMINIST_WORD_DFN	varchar(2500)	YES	NULL	행정용어정의
COMTNADMINISTRATIONWORD	ADMINIST_WORD_DC	varchar(4000)	YES	NULL	행정용어설명
COMTNADMINISTRATIONWORD	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNADMINISTRATIONWORD	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNADMINISTRATIONWORD	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNADMINISTRATIONWORD	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNANNVRSRYMANAGE	ANNVRSRY_ID	varchar(20)	NO	NULL	기념일ID
COMTNANNVRSRYMANAGE	USER_ID	varchar(20)	NO	NULL	사용자ID
COMTNANNVRSRYMANAGE	ANNVRSRY_SE	varchar(2)	NO	NULL	기념일구분
COMTNANNVRSRYMANAGE	ANNVRSRY_NM	varchar(255)	NO	NULL	기념일명
COMTNANNVRSRYMANAGE	ANNVRSRY	char(20)	NO	NULL	기념일
COMTNANNVRSRYMANAGE	CLDR_SE	char(1)	NO	NULL	달력구분
COMTNANNVRSRYMANAGE	ANNVRSRY_NTCN_SETUP	char(1)	YES	NULL	알림설정
COMTNANNVRSRYMANAGE	ANNVRSRY_NTCN_BGNDE	char(20)	YES	NULL	알림시작일
COMTNANNVRSRYMANAGE	MEMO	varchar(1000)	YES	NULL	메모
COMTNANNVRSRYMANAGE	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNANNVRSRYMANAGE	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNANNVRSRYMANAGE	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNANNVRSRYMANAGE	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNANNVRSRYMANAGE	REPTIT_AT	char(1)	YES	NULL	반복여부
COMTNANSWER	NTT_ID	decimal(20,0)	NO	NULL	게시물ID
COMTNANSWER	BBS_ID	char(30)	NO	NULL	게시판ID
COMTNANSWER	WRTER_ID	varchar(20)	YES	NULL	작성자ID
COMTNANSWER	ANSWER	varchar(200)	YES	NULL	댓글
COMTNANSWER	USE_AT	char(1)	NO	NULL	사용여부
COMTNANSWER	WRTER_NM	varchar(20)	YES	NULL	작성자명
COMTNANSWER	FRST_REGIST_PNTTM	datetime	NO	NULL	최초등록시점
COMTNANSWER	FRST_REGISTER_ID	varchar(20)	NO	NULL	최초등록자ID
COMTNANSWER	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNANSWER	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNANSWER	ANSWER_NO	decimal(20,0)	NO	NULL	답글번호
COMTNAUTHORGROUPINFO	GROUP_ID	char(20)	NO		그룹ID
COMTNAUTHORGROUPINFO	GROUP_NM	varchar(60)	NO	NULL	그룹명
COMTNAUTHORGROUPINFO	GROUP_CREAT_DE	char(20)	NO	NULL	그룹생성일
COMTNAUTHORGROUPINFO	GROUP_DC	varchar(100)	YES	NULL	그룹설명
COMTNAUTHORINFO	AUTHOR_CODE	varchar(30)	NO		권한코드
COMTNAUTHORINFO	AUTHOR_NM	varchar(60)	NO	NULL	권한명
COMTNAUTHORINFO	AUTHOR_DC	varchar(200)	YES	NULL	권한설명
COMTNAUTHORINFO	AUTHOR_CREAT_DE	char(20)	NO	NULL	권한생성일
COMTNAUTHORROLERELATE	AUTHOR_CODE	varchar(30)	NO	NULL	권한코드
COMTNAUTHORROLERELATE	ROLE_CODE	varchar(50)	NO	NULL	롤코드
COMTNAUTHORROLERELATE	CREAT_DT	datetime	YES	NULL	생성일시
COMTNBACKUPOPERT	BACKUP_OPERT_ID	varchar(20)	NO	NULL	백업작업ID
COMTNBACKUPOPERT	BACKUP_OPERT_NM	varchar(60)	YES	NULL	백업작업명
COMTNBACKUPOPERT	BACKUP_ORGINL_DRCTRY	varchar(255)	YES	NULL	백업원본디렉토리
COMTNBACKUPOPERT	BACKUP_STRE_DRCTRY	varchar(255)	YES	NULL	백업저장디렉토리
COMTNBACKUPOPERT	CMPRS_SE	varchar(2)	YES	NULL	압축구분
COMTNBACKUPOPERT	EXECUT_CYCLE	varchar(2)	YES	NULL	실행주기
COMTNBACKUPOPERT	EXECUT_SCHDUL_DE	char(20)	YES	NULL	실행일정일
COMTNBACKUPOPERT	EXECUT_SCHDUL_HOUR	char(2)	YES	NULL	실행일정시
COMTNBACKUPOPERT	EXECUT_SCHDUL_MNT	char(2)	YES	NULL	실행일정분
COMTNBACKUPOPERT	EXECUT_SCHDUL_SECND	char(2)	YES	NULL	실행일정초
COMTNBACKUPOPERT	USE_AT	char(1)	YES	NULL	사용여부
COMTNBACKUPOPERT	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNBACKUPOPERT	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNBACKUPOPERT	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNBACKUPOPERT	LAST_UPDT_PNTTM	datetime	NO	NULL	최종수정시점
COMTNBACKUPRESULT	BACKUP_RESULT_ID	varchar(20)	NO	NULL	백업결과ID
COMTNBACKUPRESULT	BACKUP_OPERT_ID	varchar(20)	NO	NULL	백업작업ID
COMTNBACKUPRESULT	BACKUP_FILE	varchar(255)	YES	NULL	백업파일
COMTNBACKUPRESULT	STTUS	varchar(2)	YES	NULL	상태
COMTNBACKUPRESULT	ERROR_INFO	varchar(2000)	YES	NULL	오류정보
COMTNBACKUPRESULT	EXECUT_BEGIN_TM	varchar(14)	YES	NULL	실행시작시각
COMTNBACKUPRESULT	EXECUT_END_TM	varchar(14)	YES	NULL	실행종료시각
COMTNBACKUPRESULT	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNBACKUPRESULT	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNBACKUPRESULT	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNBACKUPRESULT	LAST_UPDT_PNTTM	datetime	NO	NULL	최종수정시점
COMTNBACKUPSCHDULDFK	BACKUP_OPERT_ID	varchar(20)	NO	NULL	백업작업ID
COMTNBACKUPSCHDULDFK	EXECUT_SCHDUL_DFK_SE	char(1)	NO	NULL	실행일정요일구분
COMTNBANNER	BANNER_ID	char(20)	NO		배너ID
COMTNBANNER	BANNER_NM	varchar(60)	NO	NULL	배너명
COMTNBANNER	LINK_URL	varchar(255)	NO	NULL	링크URL
COMTNBANNER	BANNER_IMAGE	varchar(60)	NO	NULL	배너이미지
COMTNBANNER	BANNER_DC	varchar(200)	YES	NULL	배너설명
COMTNBANNER	REFLCT_AT	char(1)	NO	NULL	반영여부
COMTNBANNER	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNBANNER	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNBANNER	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNBANNER	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNBANNER	BANNER_IMAGE_FILE	varchar(60)	YES	NULL	배너이미지파일
COMTNBANNER	SORT_ORDR	decimal(8,0)	YES	NULL	정렬순서
COMTNBATCHOPERT	BATCH_OPERT_ID	varchar(20)	NO	NULL	배치작업ID
COMTNBATCHOPERT	BATCH_OPERT_NM	varchar(60)	YES	NULL	배치작업명
COMTNBATCHOPERT	BATCH_PROGRM	varchar(255)	YES	NULL	배치프로그램
COMTNBATCHOPERT	PARAMTR	varchar(250)	YES	NULL	파라미터
COMTNBATCHOPERT	USE_AT	char(1)	YES	NULL	사용여부
COMTNBATCHOPERT	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNBATCHOPERT	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNBATCHOPERT	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNBATCHOPERT	LAST_UPDT_PNTTM	datetime	NO	NULL	최종수정시점
COMTNBATCHRESULT	BATCH_RESULT_ID	varchar(20)	NO	NULL	배치결과ID
COMTNBATCHRESULT	BATCH_SCHDUL_ID	varchar(20)	NO	NULL	배치일정ID
COMTNBATCHRESULT	BATCH_OPERT_ID	varchar(20)	NO	NULL	배치작업ID
COMTNBATCHRESULT	PARAMTR	varchar(250)	YES	NULL	파라미터
COMTNBATCHRESULT	STTUS	varchar(2)	YES	NULL	상태
COMTNBATCHRESULT	ERROR_INFO	varchar(2000)	YES	NULL	오류정보
COMTNBATCHRESULT	EXECUT_BEGIN_TM	varchar(14)	YES	NULL	실행시작시각
COMTNBATCHRESULT	EXECUT_END_TM	varchar(14)	YES	NULL	실행종료시각
COMTNBATCHRESULT	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNBATCHRESULT	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
